time,current,voltage,temperature
0.0,0.00395895059897514,3.5553563152207923,25.407342656314054
2.484,-3.6131518500912776,3.2364581942530544,25.399493733763997
5.109,1.5090596264338483,3.665732599401362,25.418706670181834
7.593,1.5097741597480387,3.677957753115084,25.431716797819615
10.078,1.5118213304858954,3.6870449426535052,25.443942053771753
12.625,1.5095384625414072,3.694482907834626,25.443596521553083
15.155999999999999,1.5124626385990871,3.701003024028707,25.446875751408466
17.625,1.5089519951489072,3.707010672602157,25.4350138483232
20.093,1.5128942702478994,3.7124228243687067,25.44340560201335
22.562,1.5153842446088743,3.717206852523853,25.432092888279943
25.031,1.5098317041353502,3.722437587577592,25.417459843127798
27.546,1.511572215844873,3.7266830406155247,25.403953687955887
30.078,1.512977466620642,3.7312831586041733,25.389765235258455
32.625,1.5123029127717047,3.735999567310284,25.38525857999114
35.14,1.510049257117946,3.7398919283207044,25.364497608476402
37.656,1.5104600288447203,3.7439350043516693,25.33790037238456
40.125,1.5115305555220855,3.7478614107794708,25.333834569041603
42.609,1.508865819755934,3.7513889936925393,25.324264630784537
45.078,1.5086293376692073,3.75534694744287,25.313360283896973
47.546,1.50993795988844,3.7586174497517963,25.3148701341439
50.078,1.5102019099319344,3.762274005805237,25.304881165706504
52.593,1.512442867858922,3.7652930979351353,25.283243244853715
55.109,1.5111018009724457,3.768691664892776,25.274507033679782
57.64,1.5106125509701087,3.771599255551114,25.25706159653663
60.109,1.5103410827045516,3.774636313349922,25.2421584143653
62.578,1.5132792615248716,3.777888939335946,25.229326906342433
65.046,1.5114882164384127,3.78098247387686,25.21812298500915
67.515,1.513276461487377,3.7836134285229166,25.218031536116214
70.031,1.5092142712939667,3.7864502519364387,25.205449620517154
72.54599999999999,1.5121904814971858,3.7890102918408735,25.18796599438721
75.078,1.5104366719091344,3.791946724082306,25.179652469463676
77.593,1.5115388338423827,3.7945907791583475,25.15962436637999
80.10900000000001,1.5132582556696694,3.797033664307795,25.132579068331207
82.64,1.5091295673219924,3.799647755500785,25.128514165753653
85.156,1.5111756669112237,3.802222481858679,25.11995479789906
87.687,1.512336201659449,3.804431430823252,25.126097701445076
90.156,1.5073699227906603,3.8065679663483767,25.118930796886428
92.625,1.5140634281545693,3.8092171126165844,25.10712305566525
95.093,1.510110562558154,3.8111721332944426,25.098122896931
97.562,1.5111304480617813,3.813224865198671,25.08678378906151
100.031,1.5105613157453213,3.815159371060172,25.07166897191019
