time,current,voltage,temperature,capacity,soc
0.0,-0.0008751912236053,4.188749835624864,23.77348158787625,1.6664109274827466,1.0
9.421999999999995,7.005442255000071e-06,4.188829347125095,23.77919309978735,1.6664109274827466,1.0000000110025677
21.391,-2.008088146618629,3.9941219155926015,23.80024149034272,1.6664109274827466,0.9928397323793481
32.578,-2.0066364940035792,3.975899425351186,23.876459098302664,1.6664109274827466,0.9891029606364196
43.719,-2.009709327628006,3.962290159782557,23.968907108843183,1.6664109274827466,0.9853540056514531
54.86,-2.010923641423333,3.951202357022701,24.08251003698029,1.6664109274827466,0.9816106331095772
65.985,-2.009226196052622,3.941402916639804,24.18177634307688,1.6664109274827466,0.9779001438294022
77.125,-2.011378657920213,3.932265794159127,24.29590955169989,1.6664109274827466,0.9741414356724342
88.26599999999999,-2.007108277147432,3.924366550350801,24.40717685180027,1.6664109274827466,0.9704688987790482
99.438,-2.0096669720304354,3.916977389310688,24.513306523813974,1.6664109274827466,0.9666886778663369
110.594,-2.011855904907274,3.910076504746442,24.629695325405425,1.6664109274827466,0.9629111102926824
121.766,-2.0105034324178934,3.9035980171009417,24.732380366005533,1.6664109274827466,0.9591919114383408
132.938,-2.0129303023428777,3.897372580577221,24.843878848316105,1.6664109274827466,0.9553940007434151
144.125,-2.007478864609694,3.891730994991942,24.956857624568407,1.6664109274827466,0.9517712843895982
155.328,-2.009934825033783,3.886430040740376,25.060794326493635,1.6664109274827466,0.94795882186847
166.5,-2.0101141103999463,3.881130310229517,25.15955009905515,1.6664109274827466,0.9442107729415619
177.641,-2.004563642033139,3.8760004040665454,25.26530044359057,1.6664109274827466,0.9406421102612966
188.797,-2.008217059218882,3.871197240963765,25.37571848862376,1.6664109274827466,0.9367994095913268
199.938,-2.0070077368842587,3.866582174028194,25.47082275111824,1.6664109274827466,0.9331102173807541
211.078,-2.0071260852534696,3.8617987947708734,25.58782713738358,1.6664109274827466,0.9293791370496962
222.188,-2.0081673708475893,3.85761877051602,25.675665763541808,1.6664109274827466,0.9256234721054913
233.391,-2.007962438397271,3.853345129069634,25.78337902232245,1.6664109274827466,0.9218812862803465
244.516,-2.0109757934892216,3.8494797094502538,25.88655184002237,1.6664109274827466,0.9180347967846901
255.656,-2.0114213042113884,3.845514396407812,25.986245092406143,1.6664109274827466,0.9142815262315719
266.797,-2.010696615211392,3.841811686947417,26.08910215850141,1.6664109274827466,0.9105783080135876
277.922,-2.009149667666524,3.838155505778564,26.18993371303408,1.6664109274827466,0.9069212353447428
288.985,-2.008586362286117,3.834713796564565,26.27608619477151,1.6664109274827466,0.9032432649893876
300.11,-2.0053824088987304,3.831336952390477,26.37791225412529,1.6664109274827466,0.8996787205616203
311.281,-2.007602665246988,3.827831672717674,26.48581776794196,1.6664109274827466,0.8958292548017228
322.438,-2.0057024681492948,3.8247884996506674,26.580802535703903,1.6664109274827466,0.8921976763621832
333.563,-2.007956307335511,3.8216782541079897,26.678984096029097,1.6664109274827466,0.8883528801833888
344.688,-2.0069638383084145,3.8184619089077576,26.78237169808844,1.6664109274827466,0.8846862472698475
355.828,-2.008374899215801,3.815353702879559,26.8698120041258,1.6664109274827466,0.8808757172121875
366.953,-2.007897502362226,3.811960369101047,26.971751169499505,1.6664109274827466,0.8771804854451594
378.125,-2.0063626349332813,3.8088227284173257,27.06666792914339,1.6664109274827466,0.8735379499967634
389.25,-2.007827547477228,3.805515699310275,27.16829493097905,1.6664109274827466,0.8697221975740896
400.375,-2.008352864995377,3.802269353827224,27.27371462362111,1.6664109274827466,0.8659637199489204
411.563,-2.0066745391090604,3.798579363167288,27.372368955757253,1.6664109274827466,0.8623333770602275
422.703,-2.0058212837355534,3.7950701275623193,27.459960722997018,1.6664109274827466,0.8586672010493895
433.86,-2.011415665104167,3.7917731916398174,27.554559542073743,1.6664109274827466,0.8545322121683097
444.985,-2.007696711665761,3.788010854976464,27.639207254406724,1.6664109274827466,0.8510779953447389
456.141,-2.0072054137515587,3.7839992468543775,27.729351869601345,1.6664109274827466,0.8473818009554533
467.235,-2.0073179694383394,3.7804038789257848,27.827902671491167,1.6664109274827466,0.843661142241774
478.422,-2.010598184743777,3.776806825009997,27.917499210985845,1.6664109274827466,0.839656328847321
489.563,-2.010959234739873,3.772612686003,28.00688514855136,1.6664109274827466,0.8358929461980984
500.672,-2.010491770507498,3.768480992313504,28.089255761038988,1.6664109274827466,0.8322080974675451
511.86,-2.011109945232677,3.764503965961462,28.175031624143507,1.6664109274827466,0.8284058805681589
523.0,-2.005979860036616,3.760401998318054,28.25080289899997,1.6664109274827466,0.8251185877823557
534.141,-2.0081940492497146,3.756367588550064,28.32894687361433,1.6664109274827466,0.8211961007586538
545.281,-2.0105753473535755,3.7521368691580688,28.38696372478554,1.6664109274827466,0.817250535617286
556.422,-2.0106349970182937,3.7478646448884985,28.444205805573173,1.6664109274827466,0.8135111267741651
567.547,-2.009816250647254,3.7438533089386974,28.513844732263856,1.6664109274827466,0.8098599603105021
578.75,-2.0091196151386805,3.739608071271431,28.570662471840496,1.6664109274827466,0.8061739291036987
589.953,-2.007816378370572,3.736165207654409,28.615290598489725,1.6664109274827466,0.8025501532909268
601.125,-2.0094785476938606,3.7325394214772425,28.643197908871347,1.6664109274827466,0.7986444713037694
612.25,-2.01125783190758,3.7286074109690888,28.68334040946357,1.6664109274827466,0.794736402368796
623.391,-2.005518517724157,3.725480853781725,28.710327747785943,1.6664109274827466,0.7915976562990537
634.531,-2.0087066146408983,3.7224704939862288,28.736665950203463,1.6664109274827466,0.7875362960076531
645.735,-2.008945424611623,3.718960882194836,28.758950110372258,1.6664109274827466,0.7837590902754658
656.938,-2.0052677332032856,3.7159284371152905,28.77274451225697,1.6664109274827466,0.7804102096858867
668.047,-2.009475015949047,3.713235318693033,28.777336319353,1.6664109274827466,0.7762283710324485
679.188,-2.0079461308658906,3.7101346240313458,28.77796990440021,1.6664109274827466,0.772669631508492
690.391,-2.006905849104077,3.707374882115392,28.7963176660737,1.6664109274827466,0.769039604614711
701.531,-2.0097432792160044,3.7045787619799415,28.797626120690925,1.6664109274827466,0.7649810691349684
712.672,-2.007879261119872,3.701629019548043,28.78852698751713,1.6664109274827466,0.7614701776832699
723.813,-2.0130995106645164,3.6988870708496,28.801567368283248,1.6664109274827466,0.7571114643116905
734.953,-2.0052645791967763,3.6963434093989296,28.78985443155733,1.6664109274827466,0.7543331009628997
746.11,-2.0080810993178426,3.693281602413832,28.802054983868675,1.6664109274827466,0.7502534465101283
757.25,-2.0064986488511347,3.690466589487689,28.79629874807086,1.6664109274827466,0.7467242861782973
768.391,-2.009940226749186,3.687791478148236,28.804741875520765,1.6664109274827466,0.742557166939308
779.547,-2.0049550868117385,3.684943020236345,28.79998579962648,1.6664109274827466,0.7394672357616219
790.735,-2.007654272792216,3.682168466848,28.80403550637667,1.6664109274827466,0.7353723110324096
801.86,-2.0103835219098234,3.6793383454983486,28.81133548543367,1.6664109274827466,0.7312844121904851
813.047,-2.008327767097961,3.676648372675805,28.81548050556616,1.6664109274827466,0.7278140904959614
824.188,-2.007500738188876,3.674040155404752,28.83199388264752,1.6664109274827466,0.7241980102401269
835.281,-2.0082196467197995,3.6710839308882335,28.839354940619348,1.6664109274827466,0.720385809228397
846.438,-2.00939417418396,3.6682599407531,28.850031969132583,1.6664109274827466,0.7164852321641328
857.547,-2.010802910368981,3.6654018230512793,28.86010262621583,1.6664109274827466,0.7125628940784305
868.703,-2.0063143659927234,3.662806306332583,28.87403992904399,1.6664109274827466,0.7094735358193232
879.86,-2.0068886417497507,3.660027383329861,28.894965941438024,1.6664109274827466,0.705657995074531
890.953,-2.010441150119819,3.657221943705165,28.91216815921495,1.6664109274827466,0.7014194224109347
902.172,-2.0086731986667625,3.6543980428075193,28.91771137986616,1.6664109274827466,0.6979255291348709
913.391,-2.008030376344508,3.651558337383941,28.94294909984248,1.6664109274827466,0.694266941666351
924.531,-2.007903143720008,3.64914693348295,28.974728445537625,1.6664109274827466,0.6905577345314348
935.703,-2.0076050417828992,3.6466589773087,29.00478614932689,1.6664109274827466,0.6868649413888284
946.813,-2.008693065755112,3.643883611666766,29.03940142635745,1.6664109274827466,0.6829752366629792
957.969,-2.0104247385753404,3.641347234805365,29.064148356509723,1.6664109274827466,0.6789633096052272
969.094,-2.010404926042736,3.638391906770704,29.08796680007113,1.6664109274827466,0.6752382755212247
980.235,-2.0099821793112165,3.635929903931969,29.108886967972342,1.6664109274827466,0.6715737915401605
991.375,-2.0071435288933954,3.633238664462589,29.15157999580877,1.6664109274827466,0.6683104517319183
1002.5,-2.0087277807470607,3.630686932790248,29.18666890425399,1.6664109274827466,0.6643235592621026
1013.703,-2.0074566200802426,3.628045783602853,29.219906764190696,1.6664109274827466,0.6607871502987183
1024.938,-2.0099804548139626,3.625483589539901,29.2571150255607,1.6664109274827466,0.6565964157158743
1036.125,-2.0084149378801635,3.6229542819251983,29.289795052563136,1.6664109274827466,0.6531186187179996
1047.313,-2.009051605416752,3.620311779076926,29.333441806978108,1.6664109274827466,0.6492618708396081
1058.438,-2.007308381989421,3.617798380436495,29.367003626746627,1.6664109274827466,0.6458437454850743
1069.563,-2.0093474635690414,3.6153699875189975,29.41041350225888,1.6664109274827466,0.6417577465215207
1080.766,-2.007310050044025,3.612946417330452,29.44854013716256,1.6664109274827466,0.6383724350060072
1091.891,-2.006364609416884,3.610518153017239,29.47724708075457,1.6664109274827466,0.6348220558575457
1103.047,-2.007678782293105,3.6082342612637377,29.518880944621635,1.6664109274827466,0.6308493465992164
1114.203,-2.0067816807126806,3.605802656719722,29.555743704457345,1.6664109274827466,0.6272824474111758
1125.375,-2.006427416888246,3.603163036617333,29.589333483960072,1.6664109274827466,0.623611703278394
1136.563,-2.0085633490034263,3.600807267551648,29.62501249698424,1.6664109274827466,0.6194651451238262
1147.813,-2.007298717969792,3.5985430524929365,29.669997436467604,1.6664109274827466,0.6159404746634047
1158.969,-2.009560369155558,3.596373385405433,29.70184916395706,1.6664109274827466,0.6117707334918843
1170.125,-2.0102419281252253,3.593790618752122,29.754523897423244,1.6664109274827466,0.6079007788945191
1181.25,-2.007357679268109,3.591446057064621,29.795536337512907,1.6664109274827466,0.6047408069360084
1192.406,-2.008823693100744,3.589209738620469,29.8337165300464,1.6664109274827466,0.6007164951048023
1203.547,-2.008267743791804,3.5869377547414643,29.872759084976657,1.6664109274827466,0.5970974075056453
1214.688,-2.0100306440942366,3.5847932025133606,29.90784446898481,1.6664109274827466,0.5930108663230634
1225.828,-2.006043808996501,3.582563918554396,29.95527813304311,1.6664109274827466,0.5900929907138168
1236.922,-2.0100962059347225,3.580397982890845,29.9917495453502,1.6664109274827466,0.5855477017782893
1248.078,-2.0073304048642915,3.578070020008062,30.02933705830336,1.6664109274827466,0.582385100196763
1259.25,-2.007737143163995,3.575761740030228,30.063457949919343,1.6664109274827466,0.5785615000756307
1270.344,-2.006388396340568,3.5738621712646825,30.09212930641248,1.6664109274827466,0.5751342302780549
1281.547,-2.0083650442479994,3.571419521550352,30.1388813065372,1.6664109274827466,0.570965134490691
1292.625,-2.0085951001046154,3.5692864305144867,30.182051952089747,1.6664109274827466,0.56720688382621
1303.922,-2.011208945421939,3.567523928734525,30.229208940800167,1.6664109274827466,0.562856324717859
1315.078,-2.007810574988902,3.5650931280257114,30.254436717996875,1.6664109274827466,0.5598612110032983
1326.313,-2.0063903519460866,3.5631843641794827,30.30364226375483,1.6664109274827466,0.5564150002837257
1337.422,-2.0069547653538207,3.5610309601058523,30.335505195765013,1.6664109274827466,0.5525737693170341
1348.594,-2.006779829869423,3.559064416274667,30.377585773010768,1.6664109274827466,0.5488755715702754
1359.75,-2.0077821338198434,3.5569407884784807,30.40031929408017,1.6664109274827466,0.5449165443201354
1370.906,-2.0109109877005404,3.554798794416616,30.44343660982591,1.6664109274827466,0.5404678313534903
1382.156,-2.007798531867531,3.55297855919978,30.474743651436007,1.6664109274827466,0.5374138878944685
1393.36,-2.0080401177254044,3.5511950958010003,30.51693634507925,1.6664109274827466,0.5336079720977269
1404.578,-2.0096740146326884,3.5488999520424858,30.555440312246624,1.6664109274827466,0.5294704822782845
1415.797,-2.007159919879692,3.5470981106630046,30.59259224548361,1.6664109274827466,0.5263054824694108
1426.938,-2.007984122671109,3.545142113660688,30.62913920480761,1.6664109274827466,0.5223819045968225
1438.063,-2.0058750172914115,3.543040528251054,30.670835819411817,1.6664109274827466,0.5191637779703309
1449.266,-2.007758013997764,3.541329729274665,30.700311781481705,1.6664109274827466,0.5149630032348185
1460.453,-2.008279600880153,3.539349218748211,30.737231683880484,1.6664109274827466,0.5110919855806579
1471.61,-2.0093074861511857,3.5374359162223854,30.766141303684897,1.6664109274827466,0.5071048701585508
1482.781,-2.008500043439628,3.5356907030053835,30.79521868410149,1.6664109274827466,0.5035628744595455
1493.953,-2.0065469784107344,3.5340981814835764,30.836436052565062,1.6664109274827466,0.5003088459622906
1505.125,-2.009899936431928,3.531953794479103,30.868219211187952,1.6664109274827466,0.49573084953437274
1516.297,-2.007412272625296,3.5302844316035427,30.9025224122726,1.6664109274827466,0.49261661085418873
1527.438,-2.006678936006179,3.5283454081138803,30.932817902494296,1.6664109274827466,0.4890753251484643
1538.594,-2.007016920032077,3.526708236722576,30.96538883935013,1.6664109274827466,0.48525698418141805
1549.766,-2.007408788926248,3.5250044085325785,31.00300248507944,1.6664109274827466,0.48141811211153807
1560.906,-2.006454689256016,3.5233252421945926,31.03308438044055,1.6664109274827466,0.47793869921674703
1572.016,-2.0066887704682728,3.5214928806413184,31.075109531982587,1.6664109274827466,0.4741615044626244
1583.188,-2.00696182710249,3.519908278888986,31.1170448564672,1.6664109274827466,0.4703524154942611
1594.328,-2.010630487659343,3.5180216900839145,31.147900882018497,1.6664109274827466,0.46565059352982585
1605.469,-2.008708517895593,3.5164829248456315,31.18032412451606,1.6664109274827466,0.4624309709349037
1616.641,-2.0102774534570345,3.5147133285423187,31.216653951596232,1.6664109274827466,0.45826738253979904
1627.828,-2.0074308070834714,3.5129696727103137,31.246742518693548,1.6664109274827466,0.4552910719777854
1639.0,-2.0077088896054023,3.511512715144009,31.274821124753963,1.6664109274827466,0.4514766876469002
1650.125,-2.007392112869579,3.509883116821372,31.317659737454377,1.6664109274827466,0.4478406230187699
