time,current,voltage,temperature,capacity
0.0,-0.0001758019097429,4.191916354433964,26.469089975309167,1.8150756899575575
9.484000000000002,-0.001819852410168,4.191842746592675,26.46604285791351,1.8150756899575575
19.625,-1.990644767618226,4.01008683705392,26.493779230380536,1.8150756899575575
28.953,-1.9902126686785595,3.99589957584795,26.54239685524069,1.8150756899575575
38.281,-1.9867770840546872,3.985159167134244,26.60280179995354,1.8150756899575575
47.672,-1.9884877886350876,3.976004274607929,26.68680201864714,1.8150756899575575
57.0,-1.9894855248480936,3.968173119737448,26.76904539352579,1.8150756899575575
66.437,-1.9868671462905427,3.961020733853312,26.863419326918216,1.8150756899575575
75.797,-1.9893292387090653,3.95460863933342,26.94682241547276,1.8150756899575575
85.156,-1.9896296540242435,3.948783793873592,27.033324561975284,1.8150756899575575
94.5,-1.9895598530864,3.943300887108251,27.12524708453837,1.8150756899575575
103.844,-1.9887311719332783,3.938056993590992,27.230215461100908,1.8150756899575575
113.219,-1.988976050460184,3.933239104209433,27.30700677355677,1.8150756899575575
122.625,-1.9876248274477388,3.9286524362814106,27.40540415707622,1.8150756899575575
132.016,-1.9897158813027231,3.92422293434799,27.528280363593574,1.8150756899575575
141.406,-1.9890137916867336,3.9197244586239006,27.60821901395282,1.8150756899575575
150.766,-1.9896028914989417,3.915859417938917,27.692745509558783,1.8150756899575575
160.094,-1.9870799235918315,3.911878083906437,27.77728164974636,1.8150756899575575
169.469,-1.9907066296004028,3.907986358146674,27.86934494989721,1.8150756899575575
178.844,-1.9884309251439969,3.904202150529396,27.960185016074465,1.8150756899575575
188.234,-1.9892472055483144,3.900505707025889,28.03791155556337,1.8150756899575575
197.594,-1.989842578979016,3.8968650859036575,28.154813411777315,1.8150756899575575
206.937,-1.987492406654896,3.8933890916543175,28.261872218701548,1.8150756899575575
216.312,-1.9910811188757207,3.890039589743383,28.3490456654703,1.8150756899575575
225.687,-1.9911770022125972,3.886596151687429,28.44159300994249,1.8150756899575575
235.062,-1.9917123508588104,3.8833861920733206,28.530078683762493,1.8150756899575575
244.406,-1.988121304394943,3.880135769435228,28.611730317896008,1.8150756899575575
253.734,-1.9893171188693448,3.8770171852532314,28.703789774057448,1.8150756899575575
263.156,-1.9893886744627003,3.8738191556326593,28.770740865252463,1.8150756899575575
272.516,-1.9889286912017703,3.87074711878757,28.8865862640533,1.8150756899575575
281.859,-1.991076972120641,3.867783344249738,28.97007762068372,1.8150756899575575
291.281,-1.988687623642688,3.864905710921687,29.067410209962244,1.8150756899575575
300.609,-1.9891285086168635,3.862071173226346,29.137301211422773,1.8150756899575575
309.953,-1.986857841034647,3.859257026453713,29.22905321528465,1.8150756899575575
319.328,-1.9876076345165128,3.85665245754337,29.28551869984634,1.8150756899575575
328.75,-1.9903478087655304,3.8539404692382417,29.385447481318,1.8150756899575575
338.109,-1.9877859920317096,3.851310706037794,29.48516601621207,1.8150756899575575
347.484,-1.989097637188585,3.848799085068954,29.56258789537173,1.8150756899575575
356.875,-1.9913353289920124,3.846374826494244,29.643621451025677,1.8150756899575575
366.25,-1.9866672323062824,3.8438321554782777,29.716428225609032,1.8150756899575575
375.609,-1.9894645830413211,3.8415080797200623,29.805370250859745,1.8150756899575575
384.953,-1.9878923337041183,3.838848378970029,29.880897688885987,1.8150756899575575
394.328,-1.993029911639475,3.8365841552580537,29.980268307397434,1.8150756899575575
403.656,-1.991532522378917,3.833945617629938,30.058431573360902,1.8150756899575575
413.062,-1.9906431797455828,3.8314169368471855,30.146247220341376,1.8150756899575575
422.437,-1.9872258370602196,3.828918468822735,30.197316695096344,1.8150756899575575
431.75,-1.990770906335799,3.82626493596335,30.28916501830289,1.8150756899575575
441.187,-1.990564794205264,3.823584050549967,30.314674131474444,1.8150756899575575
450.562,-1.9922952924228852,3.821011106794528,30.4469579096086,1.8150756899575575
459.922,-1.984759975701982,3.818252627021544,30.523921582590315,1.8150756899575575
469.312,-1.9899973522309613,3.815437783221474,30.61887827758288,1.8150756899575575
478.687,-1.9856159028417224,3.812706323711241,30.65687910839913,1.8150756899575575
488.016,-1.989126488897505,3.809894952964725,30.751407840213872,1.8150756899575575
497.344,-1.9856927030590292,3.807146381415463,30.85154162989784,1.8150756899575575
506.719,-1.987285018776348,3.80417695764048,30.9078849842256,1.8150756899575575
516.094,-1.9895206611429492,3.8012220209627,30.992024265365213,1.8150756899575575
525.484,-1.991971605917632,3.798354429408929,31.095324210872317,1.8150756899575575
534.844,-1.9879072659676311,3.79523776171464,31.154644389368563,1.8150756899575575
544.203,-1.99101027183926,3.7922392326687047,31.213121145742445,1.8150756899575575
553.547,-1.988864253263024,3.789268066782306,31.300592076493945,1.8150756899575575
562.969,-1.9889966049324292,3.786268130858224,31.38835902519157,1.8150756899575575
572.328,-1.984979963923949,3.7831768392717153,31.462993813789776,1.8150756899575575
581.625,-1.9875948069421303,3.779987466063196,31.51769589640089,1.8150756899575575
591.047,-1.9885166237088945,3.776943712426248,31.567477988271797,1.8150756899575575
600.406,-1.9873573648316596,3.7737499087712014,31.61544909056616,1.8150756899575575
609.812,-1.990246682157278,3.7707463411485582,31.68931605694139,1.8150756899575575
619.297,-1.98927975736666,3.767714723509948,31.758499451899254,1.8150756899575575
628.687,-1.989523580281076,3.764594961592605,31.768554603055037,1.8150756899575575
638.062,-1.9900327587282072,3.761835619909181,31.80887916264999,1.8150756899575575
647.422,-1.9891315268125584,3.758845140477508,31.837078563857883,1.8150756899575575
656.812,-1.985707902475992,3.7561285868354015,31.825821389040826,1.8150756899575575
666.156,-1.9879333389919709,3.75348200368256,31.878782587400448,1.8150756899575575
675.516,-1.9900241331537027,3.750826126873634,31.863275175684304,1.8150756899575575
684.906,-1.988070628744388,3.7483998583932814,31.92454071952939,1.8150756899575575
694.266,-1.9910487532905516,3.746012786007497,31.890924143988197,1.8150756899575575
703.562,-1.9885284594131407,3.74365310470107,31.91466801313611,1.8150756899575575
713.016,-1.988438576951872,3.741367093940372,31.849681311662504,1.8150756899575575
722.375,-1.989438260814092,3.7390614208603608,31.89136756594304,1.8150756899575575
731.734,-1.9897546685379264,3.736840619878415,31.92957435659463,1.8150756899575575
741.094,-1.990586811793796,3.734657355522793,31.932308901448216,1.8150756899575575
750.5,-1.989162959085854,3.7324681026666666,31.930358412021988,1.8150756899575575
759.891,-1.9877249031960904,3.730402277059179,31.8499063053715,1.8150756899575575
769.266,-1.9909243474345235,3.728244230149007,31.803183169570666,1.8150756899575575
778.625,-1.98968132454674,3.7260661857663817,31.878624802666923,1.8150756899575575
788.0,-1.9880398659792176,3.723926210083453,31.906289035844416,1.8150756899575575
797.375,-1.990674922459797,3.721902262656557,31.918283185695145,1.8150756899575575
806.734,-1.9902120216274648,3.719733381696983,31.89585964958543,1.8150756899575575
816.109,-1.98879003668958,3.717690950468184,31.915591279643262,1.8150756899575575
825.469,-1.98531258796358,3.715438192291176,31.8273881667306,1.8150756899575575
834.781,-1.9921314742038216,3.713451928112661,31.83156395753245,1.8150756899575575
844.141,-1.9880585038573344,3.7112954703053,31.82497200157328,1.8150756899575575
853.5,-1.9900617404063168,3.70917860200793,31.801243479277385,1.8150756899575575
862.891,-1.9888107004536772,3.7071397459655016,31.84447543063637,1.8150756899575575
872.266,-1.9884577517523607,3.704960757654733,31.852334229521283,1.8150756899575575
881.641,-1.9883432104263976,3.70297893652612,31.84708327614393,1.8150756899575575
891.0,-1.9871948780099271,3.700865106959629,31.83012911701708,1.8150756899575575
900.359,-1.988009829619811,3.6988019310618494,31.831550097578983,1.8150756899575575
909.703,-1.987815435518777,3.6967380888742,31.82934629578225,1.8150756899575575
919.062,-1.9884131107368903,3.69465662859093,31.85220135485081,1.8150756899575575
928.484,-1.9894763025409048,3.692579749480121,31.863071139989604,1.8150756899575575
937.844,-1.9900900205710876,3.690297760457336,31.817623068641566,1.8150756899575575
947.203,-1.9876879204066005,3.6883671310309496,31.842493064387103,1.8150756899575575
956.578,-1.9911589175555533,3.6865028517880174,31.85533302424035,1.8150756899575575
965.984,-1.9897592047914816,3.684176928457742,31.87412547912505,1.8150756899575575
975.344,-1.9902656102822849,3.68223492400628,31.880080142702557,1.8150756899575575
984.734,-1.9870788788642535,3.680166926099481,31.928999173446947,1.8150756899575575
994.062,-1.9885736222161217,3.67815895854128,31.931282402141026,1.8150756899575575
1003.391,-1.9895578987961355,3.676165004485869,31.950440225996484,1.8150756899575575
1012.797,-1.9892218803968795,3.674203587986852,31.933638570367467,1.8150756899575575
1022.141,-1.9906745524001357,3.672174698384216,31.961597904032992,1.8150756899575575
1031.562,-1.991163545678244,3.670141468416864,31.985969643587904,1.8150756899575575
1040.969,-1.9903622315051932,3.668151736033045,31.999225018651963,1.8150756899575575
1050.328,-1.9890004113752568,3.666115206839918,32.035407200788384,1.8150756899575575
1059.687,-1.9883821221739515,3.664085682341885,32.052597071151666,1.8150756899575575
1069.031,-1.9904379058566772,3.662286903780069,32.06419495456588,1.8150756899575575
1078.406,-1.993416647067197,3.660244066661821,32.0943204020229,1.8150756899575575
1087.75,-1.9895514579749187,3.6583697157292607,32.09072410380099,1.8150756899575575
1097.078,-1.9877384552799255,3.6563962593160015,32.133237121340755,1.8150756899575575
1106.437,-1.9876736845773704,3.654519056552614,32.13021844508324,1.8150756899575575
1115.812,-1.989577644779921,3.652542808974989,32.19638640500156,1.8150756899575575
1125.219,-1.9880942477047885,3.6506841884076047,32.200833441684395,1.8150756899575575
1134.594,-1.98790098009988,3.648666919904564,32.25293749527999,1.8150756899575575
1143.984,-1.989158950742929,3.6468648258564023,32.30390279199446,1.8150756899575575
1153.312,-1.987152029330812,3.644953411995561,32.358422397949845,1.8150756899575575
1162.719,-1.9901506266172613,3.643107899599896,32.34947254833771,1.8150756899575575
1172.047,-1.9906192217918357,3.641114754762648,32.33257629917286,1.8150756899575575
1181.453,-1.988424843706473,3.6393150229707567,32.37396309302245,1.8150756899575575
1190.812,-1.9865642564336323,3.637456458458732,32.3676069721787,1.8150756899575575
1200.172,-1.9872769476752783,3.63559825154418,32.431664889323486,1.8150756899575575
1209.531,-1.9888913005119109,3.633827291954906,32.48797217730288,1.8150756899575575
1218.844,-1.989323791406372,3.632054401463953,32.514819481122565,1.8150756899575575
1228.203,-1.98784121733237,3.630275798963403,32.50694855841204,1.8150756899575575
1237.625,-1.989940323376766,3.628376129113791,32.57955266529449,1.8150756899575575
1246.937,-1.986464200371013,3.6267009331040754,32.56271639941196,1.8150756899575575
1256.297,-1.9882621675916743,3.624783718005805,32.583401804676946,1.8150756899575575
1265.719,-1.990255385129872,3.6230163420131793,32.63389376798789,1.8150756899575575
1275.109,-1.988766263046097,3.621258053155916,32.6718512328126,1.8150756899575575
1284.5,-1.9899542790675504,3.61952002920876,32.73263424185281,1.8150756899575575
1293.875,-1.9889853550045256,3.617735198054911,32.76716499830419,1.8150756899575575
1303.234,-1.9896261199107623,3.615955360500242,32.740377929712025,1.8150756899575575
1312.594,-1.98912431768757,3.614320653839217,32.75892403176641,1.8150756899575575
1321.969,-1.9891436751517544,3.612554041490731,32.83357336605442,1.8150756899575575
1331.328,-1.9876217034611456,3.611063346955493,32.859853805029395,1.8150756899575575
1340.656,-1.987091609827039,3.6092982569255128,32.88196979647466,1.8150756899575575
1350.016,-1.9906510318112385,3.6075663118724832,32.841399300034205,1.8150756899575575
1359.422,-1.9909468270957795,3.605848340621921,32.88540000746317,1.8150756899575575
1368.781,-1.9881839266005807,3.604144832186421,32.94130361786552,1.8150756899575575
1378.125,-1.9895824071205104,3.602443728108548,32.97564547985683,1.8150756899575575
1387.516,-1.98794244734665,3.6009471511457565,33.03293793102417,1.8150756899575575
1396.906,-1.9907936373748216,3.5992297481709845,33.05909567013167,1.8150756899575575
1406.266,-1.986892751017592,3.597611968761759,33.09944162594333,1.8150756899575575
1415.594,-1.988145847885742,3.596054506831328,33.108387710676745,1.8150756899575575
1425.0,-1.991082920684937,3.594390293466964,33.12310287927348,1.8150756899575575
1434.359,-1.9892271280228893,3.592835818673949,33.13714919072402,1.8150756899575575
1443.734,-1.989384561409922,3.5912426802430533,33.182493751319946,1.8150756899575575
1453.078,-1.9886443370327744,3.5897483226181777,33.235334437438404,1.8150756899575575
1462.437,-1.9889398677503003,3.5880153685064604,33.27592876944862,1.8150756899575575
1471.844,-1.9895833783235235,3.586486967295892,33.280112941229355,1.8150756899575575
1481.25,-1.9885401843075432,3.584931403129599,33.26626851998064,1.8150756899575575
1490.609,-1.9906848488290156,3.5833890496285474,33.32913389229366,1.8150756899575575
1499.937,-1.9874180548985647,3.581814286797881,33.3774842554684,1.8150756899575575
1509.281,-1.9879238155798105,3.580435887262556,33.39999063328761,1.8150756899575575
1518.656,-1.98859949229714,3.578917629162233,33.39746213572816,1.8150756899575575
1528.0,-1.989554138811178,3.577462128846026,33.44913331264477,1.8150756899575575
1537.422,-1.988199623838823,3.5759910227731684,33.446730375080136,1.8150756899575575
1546.781,-1.989135367292285,3.574397127824634,33.50096057897615,1.8150756899575575
1556.141,-1.9870135838035972,3.572999464077625,33.53503378831712,1.8150756899575575
