volt_start,volt_end,volt_std,temp_max,temp_min,temp_avg,temp_std,curr_max,curr_min,curr_avg,curr_std,time_to_0soc,time_to_10soc,time_to_25soc,time_to_40soc,time_to_50soc,degradation
4.191491807505295,2.612467347907089,0.22193693776215204,38.90411223853603,24.325993424022467,32.196748446421395,3.3856420646042436,-2.0180146876333027,-0.0014780055516425,-1.9902937631799495,0.21063767046984086,3346.937,2988.7987343034906,2494.925688073206,1993.7811642698234,1660.7222836209457,0
4.189773213846608,2.587208728940726,0.22086845130754656,38.9345898962704,24.685948163596,32.351773863034964,3.323879070825697,-2.016820542901454,2.125117981080765e-05,-1.99007888003409,0.21150248739716018,3328.828,2970.9321488687706,2476.99182290653,1981.7764329983158,1651.2562078297613,0
4.188186735991303,2.65191689384378,0.21581975449007532,38.74364933715347,24.7342661639544,32.277594765278806,3.2837212486184875,-2.016573862170142,-0.0017540301662326,-1.989881665552232,0.21193921845390232,3309.422,2955.1908654910485,2462.807846309136,1970.2170463538748,1642.873261577634,0
4.188461118855572,2.592947964776547,0.21986666922482656,38.67251117886956,24.65224374129252,32.15176436916231,3.2760881577647316,-2.0159359571668354,0.0002337127076932,-1.9895860083541699,0.21196061624433968,3309.719,2953.807410490478,2462.5418081770704,1969.4812628354625,1641.4409897459998,0
4.188298524761055,2.547419651124539,0.22276597084194472,38.5588283762414,24.518700434435164,32.01460800103346,3.2807301237990023,-2.017425579158831,0.0017014548245034,-1.9901276949947002,0.2118199354855569,3307.688,2955.855435802448,2462.511872777347,1968.414178018851,1640.533633925081,0
4.188815807948604,2.5209480504077413,0.22426019413903314,38.64849426602048,24.51442664842638,32.053001300044,3.306405000997241,-2.0162347618032066,-0.000923209245999,-1.9902822837938385,0.21185083035270802,3309.25,2956.21629649654,2460.4798397376794,1969.118287544879,1641.0574577288164,0
4.18839163793879,2.487927319492314,0.22616953396070874,38.70716139946801,24.575581239008407,32.09594080862238,3.304784200444261,-2.01583310669507,-0.000157888970454,-1.9901767749554067,0.21200952980327165,3308.422,2953.8761353734585,2462.161075513406,1968.6687506746632,1640.1071771279712,0
4.188927891511958,2.665204904745877,0.2149265203457276,38.48247850754903,24.71132429046902,32.077561478804185,3.2401902500243907,-2.0166395518034546,0.0022276160569156,-1.990127506107457,0.2128110403876608,3291.484,2941.8827561358503,2448.5043421370906,1959.8037131482486,1632.3730338215453,0
4.189029250882121,2.603858472633368,0.21874461446697907,38.46047117066617,24.628487294051176,32.019905185277956,3.249977622738575,-2.018357230695621,0.0054010283210214,-1.9900333956104088,0.21292223304376875,3289.891,2940.450701507984,2448.843696179249,1958.3703563521951,1632.8409027975633,0
4.189223427076418,2.552853984885676,0.22209650051553045,38.4400022638085,24.561560340089137,31.946054836821936,3.2564674422931343,-2.016071837814984,-0.003552717237444,-1.9896838268332202,0.21220184214109408,3290.188,2939.8607098688835,2448.235608807536,1957.949035868211,1632.0123549962016,0
4.188916055911241,2.472448301852732,0.2273108910714358,38.42303985411221,24.43128509546442,31.832340886231897,3.2787980923125812,-2.0160713863396573,-0.0005918771429829,-1.9896491294259582,0.2124872560350635,3290.234,2939.7572434512017,2448.0208785593436,1957.3208943022362,1630.0626660781634,0
4.189876247266316,2.64956413267546,0.21647065438221544,38.4674347458956,24.74037188089418,32.069862988062056,3.239418892781864,-2.016851865845563,0.0001958113156878,-1.9899637996969362,0.21332198046299972,3271.016,2919.661303085742,2435.3060833753834,1947.3721876099883,1621.2989811152543,0
4.189286794768804,2.5724981777366227,0.22108144604837301,38.50748485560727,24.73310769931152,32.0355195694815,3.2407067577256226,-2.016393908986775,0.001858378552761,-1.9895390531109287,0.2133670229487709,3270.813,2918.9892942637184,2435.116701367911,1944.1448426558204,1623.809345049374,0
4.188837765892728,2.5249886697730286,0.2238926779626483,38.43649902755073,24.44798340505406,31.868931949261153,3.2890185306078905,-2.0158117255163046,-0.0009196042009242,-1.9894860348488599,0.21319452187117327,3270.312,2919.118554244131,2435.237193622535,1945.347631231735,1621.365044985339,0
4.189110301768517,2.694621861688723,0.21351496327019287,38.16868880096884,24.46309712112356,31.767416607060238,3.2370814478015615,-2.0193509920362724,0.0013199464372558,-1.9892793637622996,0.21383642038226375,3251.063,2902.827508447329,2418.0472318706247,1933.774626266551,1611.7303749356868,0
4.18921207304098,2.64010141737067,0.21691759157022333,38.1359924800777,24.32051139249706,31.669594682901984,3.257977474060065,-2.0164420273602586,0.0025385113330863,-1.98945070030241,0.21408843275082143,3249.985,2904.461046558029,2420.396894637154,1936.0176584599094,1611.5146056297422,0
4.188899969428112,2.573903509838096,0.22116576044792105,38.23504691172118,24.357321702352365,31.696095921348554,3.270003927794659,-2.016465255161054,0.00090184864654,-1.989656770483708,0.213975903289645,3250.438,2903.489816811986,2419.9271785089745,1934.6538588345388,1612.79493594495,0
4.188779799856791,2.4942396831720126,0.2263560632373137,38.37206827600844,24.382419922756025,31.738535762695538,3.2831813683590614,-2.0181069603406625,-0.0022220939933632,-1.9898019488765177,0.21359955411902593,3251.094,2901.772361068912,2416.4665460169945,1934.6907973645186,1612.3283381940146,0
4.189272591516219,2.4556793246645583,0.22874725523955428,38.41874277055602,24.355030419469987,31.73685742616641,3.298052249518981,-2.0170254305215485,-0.0013923121351757,-1.9896661615179758,0.21375289680246687,3250.766,2897.957821887711,2415.32755659748,1936.7119536931095,1613.355232028665,0
4.187614060563439,2.632142800798914,0.21623380687868185,38.40348293513608,24.54942444728521,32.05935570702357,3.2509521459085087,-2.01684718332263,-0.0007023594639772,-1.9900989220450704,0.21132405611459293,3330.046,2973.3089678988126,2477.5450419254284,1982.6772564077282,1649.763286558747,0
4.187628781108399,2.5027764692056795,0.2240606253826626,38.90427046351709,24.917503693363493,32.403301817775116,3.286004639041666,-2.016190951623346,0.0014317094672543,-1.9898679826754628,0.21142486323532148,3331.172,2976.2523038999148,2478.4336849797346,1983.1973674482456,1653.2558768450067,0
4.187447226312926,2.617507742871704,0.21680433247779665,38.45267402611068,24.56596639952811,32.03090853601917,3.2745171573039253,-2.016760348146938,-0.0004126661207127,-1.9895697872813665,0.21199204747709507,3311.344,2955.176502877936,2465.7024014489,1971.2033606460095,1642.1151340660904,0
4.187344026387161,2.694074478000972,0.21198024680698388,38.14255653759616,24.21658146702539,31.71451183333948,3.286822029447342,-2.0160230713598764,0.0022252648814899,-1.989574604304488,0.2126153981079224,3292.532,2937.4276769125445,2448.7127339546446,1959.7018697089063,1631.0432935116817,0
4.187438187636325,2.6237674644021887,0.21637853949171584,38.1130812025911,24.05499065781757,31.596535758333122,3.3121463274358836,-2.01719076462715,0.0034388887386759,-1.989598074409936,0.2129589247451037,3291.172,2937.136232561229,2452.2927325869878,1958.6005709051788,1632.2489127829142,0
4.18774138117799,2.5010798299873738,0.2242952435700658,38.18459158177419,24.024851602995685,31.557268457631125,3.318778714321167,-2.016114862565665,0.0005420637347069,-1.9895932100229148,0.21248753355536806,3292.1870000000054,2938.9362506271405,2448.0536391968662,1958.8725235412437,1634.0034883833848,0
4.188261122540052,2.68499881852498,0.2128740171595432,37.9494674599729,23.93622764909489,31.44985339375452,3.303944400843252,-2.016863630474281,0.000881547528389,-1.989540364496912,0.21315399420884085,3271.344,2920.5841169431374,2433.6212080191685,1947.6894730202293,1621.9164061559106,0
4.187338767288234,2.547109116468133,0.22146559475551025,38.01919311449829,23.811534187517506,31.372173809830258,3.3351107032262677,-2.024643671910137,-0.0002361882015662,-1.9895004339257047,0.21323830443238814,3272.672,2921.6524302614075,2433.34734112297,1947.54578674109,1622.4676032652353,0
4.187560306288175,2.471314764334132,0.22635032596011534,38.07657425769093,23.754765330883423,31.336151488797352,3.347172366135415,-2.017291134571006,-0.0003129824916891,-1.9896704108095309,0.21324888376307272,3270.922,2920.584515767022,2434.094300648494,1945.607101415381,1621.4952751927556,0
4.18805176248713,2.6613903306108773,0.21458912893511617,37.93152652621658,23.79410930748377,31.345957952637118,3.3293885471501,-2.01713712589233,0.0015907765842724,-1.9895375693827007,0.2139457642700506,3250.922,2901.415568233916,2416.317752634771,1935.742290783965,1610.9448155930097,0
4.187667484260542,2.541762355407921,0.2224023200791958,38.093497951802846,23.80130098691845,31.374301942245577,3.3515974338227466,-2.015946028510057,-0.000675583650671,-1.9895725032038958,0.2137514420533112,3253.234,2900.0221606592822,2419.7696700345973,1937.025606551825,1613.2873446918131,0
4.2010701773378685,2.628919415830567,0.21304020166240703,38.4314751330673,23.78129749955371,31.682765328790634,3.385333471255482,-2.0167372379007014,0.0008475435827522,-2.0014624057942014,0.1504764564542963,3326.578,2982.801035401925,2482.3336197344192,1988.2271345738718,1654.3855556538379,0
4.1996223345495824,2.6312552691827045,0.21305766328447576,38.41151361110139,24.2036410699716,31.875046092879703,3.274594419421792,-2.0183057226929555,-0.0008182048183192,-2.0011182862087287,0.15115907779551335,3289.187,2946.3088475698673,2455.1149240887194,1964.9547488770145,1636.963209658869,0
4.199853323702163,2.654880745360911,0.21187970144816853,38.23656074919321,24.00078927251757,31.643260306115362,3.2629849988310764,-2.016579511976592,-0.0013439069666298,-2.000913916972306,0.15158035602750283,3270.172,2929.260801145155,2439.2760173754637,1953.6371423318303,1627.2900305685955,0
4.199103467081427,2.6749688422803803,0.21079707444602577,37.861934640176806,23.53999092882516,31.24384473959464,3.294740932753187,-2.0193879194408373,-0.0012423447789601,-2.0006974244946107,0.15200302397170887,3251.391,2914.14238010327,2429.3236956502046,1942.5942678001775,1620.32638527133,0
4.199998536865001,2.6159705726789904,0.21504118174353662,37.85234522947546,23.56609574757256,31.19410850780964,3.2682992748810955,-2.015814483813837,-0.0017198988036719,-2.0006690870836232,0.15219996138597217,3243.015,2905.585774807463,2417.881652987088,1937.0282857579714,1614.3272631612708,0
4.19967522099872,2.658447162110498,0.21255209761139388,38.2195280246262,23.9730227457941,31.674902796326272,3.30318266254254,-2.019901495893039,0.0013923748862999,-2.0009002765392387,0.1526191040267229,3233.172,2896.8281824566775,2415.647831523736,1933.208452992333,1610.4978786180925,0
4.1991847248803165,2.697942608427116,0.21061324638216863,37.97707473630467,23.755161868961988,31.41012070302159,3.3001041710300982,-2.016522387288751,0.0011521230999758,-2.0005768056569044,0.1530414037344894,3213.969,2879.2423184517997,2396.7512710170067,1919.021625126561,1600.1239635557433,0
