time,current,voltage,temperature
0.0,0.0013087717365297229,3.663129474987748,26.600068048190927
2.4689999999999994,-2.257525864287733,3.460213197821777,26.594332429145574
5.093999999999999,1.490911610369182,3.7834478670228533,26.60057537778732
7.593999999999999,1.4909348720665938,3.7946277882719968,26.601971379841736
10.125000000000002,1.4896921180021276,3.8026750996115233,26.5958540477227
12.641,1.4880759042643925,3.8088560126767566,26.589048392428655
15.187,1.4913124028980915,3.8139805468674046,26.57611783345972
17.719,1.4937381893735229,3.818566764576016,26.5583712300216
20.234,1.491840320961106,3.822076361328423,26.542600056129952
22.766,1.4905362195748086,3.825561841874369,26.53019597496332
25.234,1.4916976758021798,3.8284256988350744,26.516854208218387
27.702999999999996,1.4886685851837873,3.830950190111699,26.50914058172483
30.171999999999997,1.489680835928486,3.833525046438049,26.49759306544016
32.641,1.4916149549699287,3.835471690268861,26.483050991978384
35.125,1.493195299043316,3.8374737184516525,26.471046459812946
37.641,1.4890766996622764,3.8393841982183896,26.45190140010132
40.156,1.4913951875231028,3.841166625109279,26.440130191676364
42.687,1.4912030449094116,3.8426144852835886,26.435261044728335
45.202999999999996,1.490560214219214,3.8442671774113357,26.426002706441174
47.734,1.4921536690043993,3.8456395583713343,26.426946266994754
50.25,1.4899784650171404,3.8471179710337626,26.41230153621649
52.781,1.4907828537238463,3.8482719068775637,26.40405884224589
55.25,1.4907180016822408,3.8492192829885075,26.40087935773436
57.719,1.4911603322154847,3.850544265409685,26.3838422259565
60.187,1.4897065924407726,3.851916573803552,26.386399935819583
62.672,1.4928605202225964,3.8529630523449296,26.373601730109044
65.187,1.4906311023895011,3.8539763674871494,26.362299317892983
67.703,1.4900923664470898,3.8553193574588587,26.36207177274395
70.219,1.489109570349941,3.8561797217180214,26.352675793920717
72.75,1.4904113210034418,3.857182677604129,26.34806745923453
75.219,1.4903158506620382,3.8579460851618848,26.34811854277098
77.687,1.491045463683509,3.8591505074301122,26.346231326377477
80.156,1.4901912301572544,3.8600274711115836,26.33297017007732
82.625,1.4903722337204148,3.861098287663651,26.329836417261024
85.10900000000001,1.4898331080944742,3.862059491205167,26.322582648721937
87.625,1.4931086977464019,3.8625971182310046,26.32911602373187
90.156,1.4942539006531628,3.8637092432888136,26.314482989024405
92.672,1.4932247547568078,3.8643942810572662,26.313356971250755
95.23400000000001,1.491090359856303,3.865459813984516,26.310884250426213
97.75,1.4873533212515881,3.8663850197674052,26.307705761141218
100.281,1.4891592846254649,3.867333394628509,26.303694472104286
102.797,1.4898168239095761,3.8680037526411137,26.28983593831067
105.312,1.4909952391546661,3.8688983477886865,26.280908139067538
107.844,1.4896575804603212,3.869612269644519,26.281820398311822
110.312,1.4918523106741561,3.8707133117247245,26.27713106143083
112.797,1.4895503716421203,3.871257922209561,26.27059356460729
115.25,1.4899519464225552,3.8721418963211742,26.263747066998338
117.719,1.4910150248355063,3.8731986878796394,26.270298846352794
120.203,1.4889685640228605,3.873990310907595,26.258463324469957
122.719,1.490467542896577,3.8747318487882367,26.253736156542477
125.25,1.4896725339008983,3.8754697362401704,26.25738578390887
127.766,1.491990939480789,3.8761843490616497,26.24798561469435
130.297,1.4925087267377732,3.8770838637288247,26.237884627031153
