time,current,voltage,temperature,capacity
0.0,-0.0013246119324696,4.176514514202052,24.22557390540734,1.9242461121680092
16.75,0.0005293257555654,4.176681511062203,24.224319222372547,1.9242461121680092
35.703,-2.008008015572188,3.973345302876132,24.29655872783165,1.9242461121680092
53.907,-2.0100212067018264,3.953181229118373,24.446757260334124,1.9242461121680092
72.047,-2.0081482282424687,3.93830147334838,24.591795713174463,1.9242461121680092
90.172,-2.011100883290021,3.926037668337405,24.75200291068451,1.9242461121680092
108.469,-2.0084580433287345,3.915360338903373,24.919442781744337,1.9242461121680092
126.563,-2.0114478333262595,3.906138636640755,25.08150114402983,1.9242461121680092
144.782,-2.0093660335244983,3.897802845536168,25.228953092863915,1.9242461121680092
162.953,-2.0089106019583958,3.89010343207132,25.38267354613076,1.9242461121680092
181.188,-2.013057340914813,3.8829172441660154,25.540296258186284,1.9242461121680092
199.344,-2.009268268900337,3.8761024168654017,25.699125350175684,1.9242461121680092
217.563,-2.0096513887947323,3.8693387912585546,25.848112924416373,1.9242461121680092
235.672,-2.010475944905884,3.863490070151176,25.990204056438547,1.9242461121680092
253.797,-2.011006884188848,3.8575271340604047,26.129709438130178,1.9242461121680092
271.938,-2.010755230419342,3.851911777474101,26.2743436725863,1.9242461121680092
290.188,-2.0102911980796345,3.846348344734388,26.413278179850817,1.9242461121680092
308.297,-2.011448811358372,3.841276832607109,26.54146215586452,1.9242461121680092
326.5,-2.009361233310736,3.8359839946889935,26.68400778642225,1.9242461121680092
344.672,-2.0109171284222582,3.8309592576213873,26.82706399306949,1.9242461121680092
362.875,-2.0089183647241877,3.8265475360340897,26.94522891370801,1.9242461121680092
381.094,-2.012121249432095,3.821677888175533,27.082874461670816,1.9242461121680092
399.391,-2.010101739225176,3.8172315620763273,27.21516722533404,1.9242461121680092
417.578,-2.008532559147179,3.8125451302543136,27.339835021189884,1.9242461121680092
435.782,-2.010127288497448,3.8079099580680986,27.469607592031693,1.9242461121680092
453.922,-2.009736009517748,3.803331084474424,27.591195335721583,1.9242461121680092
472.141,-2.01249706733631,3.798860512164452,27.720897310326254,1.9242461121680092
490.125,-2.0085873505099148,3.794127809039106,27.84467322871529,1.9242461121680092
508.375,-2.0098352662258367,3.789560966042576,27.95488706341564,1.9242461121680092
526.578,-2.0110711207387824,3.7849967969444207,28.068537687118955,1.9242461121680092
544.922,-2.013327900060769,3.780251932356871,28.169959377103247,1.9242461121680092
563.282,-2.010995352670242,3.7755340734684895,28.28317968022487,1.9242461121680092
581.469,-2.012226929224956,3.770662323181785,28.378272027808155,1.9242461121680092
599.657,-2.010934862159361,3.766113119725437,28.469681235992528,1.9242461121680092
