time,current,voltage,temperature,capacity,soc
0.0,-0.0039509286845042,4.191559316475808,23.801856485719824,1.7659390941842177,1.0
9.328,0.0004131117903178,4.191704957733779,23.80004225730534,1.7659390941842177,1.000000606146924
19.484,-2.0106843327678736,3.988917009848188,23.838696330188924,1.7659390941842177,0.9938376864391761
28.812,-2.011766137215928,3.972392040181864,23.91129878410238,1.7659390941842177,0.9908825649548864
38.14,-2.009889286809618,3.9597021427238746,23.98591225774808,1.7659390941842177,0.9879420188053398
47.625,-2.011813375877677,3.949366669025619,24.05785215671548,1.7659390941842177,0.9849289171187358
57.0,-2.011984140753789,3.940002692845765,24.146850159603456,1.7659390941842177,0.9819606374495882
66.375,-2.011021325211708,3.9317727764894017,24.23563113980184,1.7659390941842177,0.9790036894218488
75.75,-2.008348856084293,3.924235335425103,24.32590771018112,1.7659390941842177,0.9760699520616091
85.062,-2.0112734802513166,3.9175066310054247,24.408134872786928,1.7659390941842177,0.9730890830989701
94.406,-2.0100006963072663,3.91131771566218,24.511217746468944,1.7659390941842177,0.9701518387014924
103.796,-2.012453801568368,3.905408405501403,24.596426181345613,1.7659390941842177,0.9671429691942013
113.156,-2.008971519906167,3.9003000400018975,24.670307337448133,1.7659390941842177,0.9642420061599141
122.484,-2.0103419140603265,3.895171906718571,24.77263430517685,1.7659390941842177,0.9612678980371955
131.89,-2.011524834215286,3.89015880847231,24.89362551528801,1.7659390941842177,0.9582689756561995
141.25,-2.0081167892900416,3.885635472258241,24.952951999709228,1.7659390941842177,0.9553831195378404
150.656,-2.010792315868426,3.881055576238263,25.06840708658664,1.7659390941842177,0.9523486260185646
159.984,-2.0116197376007223,3.8767803935706033,25.146007611558822,1.7659390941842177,0.9493774267564572
169.375,-2.010063845208508,3.872822712196687,25.21036092646552,1.7659390941842177,0.9464473534375165
178.734,-2.0120983614736585,3.8690131532537406,25.3053504639202,1.7659390941842177,0.9434310444347199
188.078,-2.006417886532207,3.864875830796379,25.366777235685696,1.7659390941842177,0.9406417393024014
197.468,-2.0123751095527096,3.861530389930613,25.4940323258295,1.7659390941842177,0.9374931745567103
206.843,-2.00606446522404,3.857407456940712,25.5795541389307,1.7659390941842177,0.9347309199792427
216.203,-2.0115843543918657,3.8542264058391047,25.64325812891349,1.7659390941842177,0.9315896608959946
225.578,-2.009891601938086,3.85071619541034,25.745264963521823,1.7659390941842177,0.9286833137118667
234.968,-2.010572887549683,3.847593304121228,25.826045001230707,1.7659390941842177,0.9256894765891607
244.375,-2.009533111981717,3.8440310411053,25.924889720876973,1.7659390941842177,0.922754405564689
253.734,-2.008480198663865,3.8408197153452295,25.958795000394986,1.7659390941842177,0.919838100682503
263.093,-2.009540071869329,3.837760586219337,26.06291910073676,1.7659390941842177,0.9168374606101969
272.468,-2.011605830494464,3.8350051996001446,26.1173726644564,1.7659390941842177,0.913785528990681
281.796,-2.0101437965554028,3.8320169012740286,26.19134725934676,1.7659390941842177,0.9108987640438855
291.156,-2.011986270977121,3.829059278654927,26.28212017728393,1.7659390941842177,0.9078548385323013
300.531,-2.01006287760084,3.826282702197725,26.39458572743388,1.7659390941842177,0.904978759104921
309.906,-2.00968312444113,3.823602125488748,26.45997648949329,1.7659390941842177,0.9020331038951067
319.281,-2.01078764582134,3.821001375297092,26.51857857525889,1.7659390941842177,0.8990140253201055
328.609,-2.0102509358070666,3.8182843880308632,26.672047809618725,1.7659390941842177,0.8960913972470418
337.953,-2.008806231770825,3.8156061159937655,26.65864178154585,1.7659390941842177,0.893213554400757
347.296,-2.007123359328435,3.813176659484926,26.760118054429405,1.7659390941842177,0.8903532849750246
356.625,-2.008929479366235,3.810513173698241,26.82917113022438,1.7659390941842177,0.8873066589866447
366.0,-2.008727668051008,3.8079155312042174,26.92095847183271,1.7659390941842177,0.8843557816210004
375.375,-2.0087795964053807,3.805447572139554,27.02178591602904,1.7659390941842177,0.8813905172664261
384.796,-2.0093512034672387,3.802838039716485,27.1341830777702,1.7659390941842177,0.8783791096640665
394.203,-2.011491229258391,3.800356823761603,27.168313677404942,1.7659390941842177,0.8752731809540494
403.546,-2.0083279498351945,3.797726490020316,27.2175228594804,1.7659390941842177,0.8725178270566156
412.953,-2.0090814347407995,3.7951758722027655,27.287217897035102,1.7659390941842177,0.8694971656137156
422.328,-2.008876947565593,3.792461321826057,27.33777382831198,1.7659390941842177,0.8665480300246259
431.671,-2.013071978795627,3.790158033624608,27.482380771841413,1.7659390941842177,0.8633108775727125
441.078,-2.010219739764596,3.787380230097115,27.541899328120664,1.7659390941842177,0.8605300297766111
450.406,-2.0113169226786685,3.78476171282852,27.598746787892185,1.7659390941842177,0.8575027598536591
459.75,-2.008897767407597,3.782050055138992,27.61183502097967,1.7659390941842177,0.8547214982908602
469.093,-2.00945390474096,3.779535516881317,27.75431550312956,1.7659390941842177,0.8517281252726174
478.453,-2.0110092725448294,3.776787639441186,27.858258872271247,1.7659390941842177,0.8486525412006901
487.875,-2.008517727090032,3.7737739114029263,27.921551027842728,1.7659390941842177,0.8458633159906596
497.296,-2.010738171906761,3.770971634256505,27.95180147555153,1.7659390941842177,0.8427132036009073
506.64,-2.0085374757204253,3.768231621558152,28.04579909542142,1.7659390941842177,0.8399332258887251
515.984,-2.0107994301239063,3.765312265057578,28.145588271014272,1.7659390941842177,0.8367975152443136
525.343,-2.0094053385290898,3.762490184831135,28.168303612399,1.7659390941842177,0.8339525235176581
534.703,-2.009006745921236,3.7596357613634064,28.2625323988958,1.7659390941842177,0.8310275916835179
544.093,-2.01024497453928,3.7565769559630384,28.30906028579973,1.7659390941842177,0.8279542686170507
553.453,-2.010209297249117,3.75384668036046,28.373173878919463,1.7659390941842177,0.824997681929876
562.843,-2.010599826267386,3.75073623686311,28.437043534484523,1.7659390941842177,0.821993980781687
572.203,-2.0110960378042444,3.747947208182205,28.49796539293818,1.7659390941842177,0.8189891036336961
581.562,-2.00868556428642,3.74474228454582,28.5376967578108,1.7659390941842177,0.816248980187762
590.953,-2.0125068330104803,3.741843157993416,28.576313611997776,1.7659390941842177,0.8129265810398363
600.312,-2.0123465336725435,3.738764509226156,28.55283962684864,1.7659390941842177,0.8099790114977372
609.656,-2.01131282242919,3.735905630099892,28.54616292692748,1.7659390941842177,0.8071204194934559
619.046,-2.009197388986494,3.732801216578399,28.626658777796653,1.7659390941842177,0.8043556524434596
628.421,-2.0081554830503863,3.730113477193245,28.563646758307684,1.7659390941842177,0.8014957529506139
