time,current,voltage,temperature,capacity
0.0,0.0028589701045215,4.199933846791869,25.700376529166363,1.7831890223273277
9.390999999999998,-0.0009127776834943,4.199400923375214,25.69911743242072,1.7831890223273277
19.547,-2.0104139318796994,4.013376696144325,25.7134430887548,1.7831890223273277
28.891,-2.011737286348387,3.99844531927909,25.773800893502862,1.7831890223273277
38.219,-2.01496137140299,3.986950445435842,25.850828417160784,1.7831890223273277
47.547,-2.0101775622169185,3.977517946988239,25.92943266094449,1.7831890223273277
56.938,-2.0126707103420225,3.969198674987076,26.024337057835968,1.7831890223273277
66.328,-2.011156353265576,3.961682421833587,26.14484579885688,1.7831890223273277
75.657,-2.013813326383536,3.954757078648417,26.243263841424525,1.7831890223273277
85.06299999999999,-2.010694407047408,3.9484665429988577,26.31860095706128,1.7831890223273277
94.375,-2.009981289992411,3.942804699933289,26.40377798186997,1.7831890223273277
103.782,-2.0152635646740604,3.9373548837863774,26.486172583756456,1.7831890223273277
113.141,-2.008480307960888,3.932234124358144,26.60447724186792,1.7831890223273277
122.516,-2.011322254368588,3.927557293493905,26.706145878778628,1.7831890223273277
131.844,-2.0092540311765865,3.922725142690127,26.800920955091524,1.7831890223273277
141.172,-2.011429710084315,3.918378459149566,26.896213459744725,1.7831890223273277
150.53199999999998,-2.014995419114434,3.914219141045385,26.98128776437252,1.7831890223273277
159.985,-2.016116453093299,3.9100538797072097,27.099046892127586,1.7831890223273277
169.328,-2.0132546761578576,3.906030304878068,27.167096029197392,1.7831890223273277
178.688,-2.0123366313587456,3.9021652856076754,27.277814397151083,1.7831890223273277
188.094,-2.014287801968718,3.898467181680932,27.3421701232242,1.7831890223273277
197.438,-2.0130644357449,3.894711342934924,27.48648009739346,1.7831890223273277
206.813,-2.0118308209518467,3.8911692920740304,27.565986566144208,1.7831890223273277
216.172,-2.014457335353141,3.887436969522033,27.680257281277424,1.7831890223273277
225.532,-2.011645371139482,3.8840935192786543,27.76933437814162,1.7831890223273277
234.86,-2.0107032104594564,3.8806882472550894,27.821183550438832,1.7831890223273277
244.282,-2.0126225041719743,3.877357421184988,27.91452045867504,1.7831890223273277
253.672,-2.0103129436719622,3.874026286447191,28.026906206132004,1.7831890223273277
263.063,-2.009054781926681,3.8708032702861743,28.13119345808056,1.7831890223273277
272.422,-2.010247547050444,3.8678533961950783,28.21718122662462,1.7831890223273277
281.782,-2.0106051821807385,3.864668798370308,28.29150594313172,1.7831890223273277
291.157,-2.012438009363556,3.861851546993396,28.380562981087994,1.7831890223273277
300.5,-2.010798569030247,3.858761482512846,28.46182418446293,1.7831890223273277
309.86,-2.011430059093632,3.856214137337892,28.54758243360865,1.7831890223273277
319.235,-2.0111284730283616,3.853245023747585,28.644873727217124,1.7831890223273277
328.578,-2.009847912607577,3.850317105683063,28.723787046431703,1.7831890223273277
337.953,-2.012720806044801,3.847811230603533,28.805508321035788,1.7831890223273277
347.344,-2.011693048023282,3.845336117653608,28.907399086608752,1.7831890223273277
356.75,-2.011097786416836,3.8425897667626647,28.950572666315768,1.7831890223273277
366.125,-2.0127165970852423,3.840116734919005,29.05050250844016,1.7831890223273277
375.453,-2.012642468160608,3.83741869028489,29.174213798018737,1.7831890223273277
384.813,-2.0111364445691926,3.835029644164109,29.24012472603919,1.7831890223273277
394.172,-2.014171316439636,3.832633600286069,29.31699952995429,1.7831890223273277
403.563,-2.01288412518948,3.8300626099805415,29.37238000525746,1.7831890223273277
412.922,-2.0140568662955247,3.827478667138165,29.46703465987451,1.7831890223273277
422.266,-2.012685065934442,3.824845975859061,29.54811158790659,1.7831890223273277
431.672,-2.0140316620694243,3.822280375266476,29.63049809859241,1.7831890223273277
440.969,-2.01318377359209,3.819616296114664,29.734577616558504,1.7831890223273277
450.407,-2.01185545600813,3.8168711808077576,29.819942015578217,1.7831890223273277
459.75,-2.0103336396876763,3.8141992632163904,29.892182779846003,1.7831890223273277
469.11,-2.011022815671875,3.811274457845713,29.988522680120973,1.7831890223273277
478.422,-2.011204465477885,3.8083884768416456,30.06131282423364,1.7831890223273277
487.828,-2.0131280143883945,3.805423872967904,30.131202495629694,1.7831890223273277
497.235,-2.013432086729796,3.802935268260151,30.1881150030846,1.7831890223273277
506.625,-2.0099228194633847,3.799657327571389,30.239676393881386,1.7831890223273277
515.953,-2.012935188353152,3.796677778954609,30.362421797992063,1.7831890223273277
525.375,-2.013339497020928,3.7937977435693178,30.429106132768965,1.7831890223273277
534.766,-2.011418525246885,3.790721944847974,30.474642586219293,1.7831890223273277
544.141,-2.0137914801501315,3.7875115813314815,30.57356474168187,1.7831890223273277
553.469,-2.0139406904773853,3.784522904752861,30.63297752269628,1.7831890223273277
562.844,-2.0124027215950173,3.781328657886299,30.706996202532377,1.7831890223273277
572.203,-2.0122539939443853,3.7783978875248816,30.79897551499878,1.7831890223273277
581.563,-2.010877683065078,3.7750774977923287,30.86591869775761,1.7831890223273277
590.922,-2.012114119665653,3.772087221279684,30.935842699583823,1.7831890223273277
600.266,-2.0115171814195305,3.768878915514148,30.983846523271858,1.7831890223273277
609.625,-2.0087163874090583,3.765771203183604,31.013991918036712,1.7831890223273277
619.0,-2.011701219883302,3.762703470228648,31.104550686138253,1.7831890223273277
628.375,-2.011725597297776,3.7595415844841,31.1484706813766,1.7831890223273277
637.735,-2.009638398108325,3.756631305092165,31.19634970779513,1.7831890223273277
647.157,-2.010061459805577,3.7533248442722527,31.2606882286632,1.7831890223273277
656.516,-2.011037703338024,3.750717973622226,31.26964834558794,1.7831890223273277
665.844,-2.0114241622119136,3.7480958828520152,31.277067593255765,1.7831890223273277
675.235,-2.01074031378696,3.745366607632333,31.273122865841003,1.7831890223273277
684.594,-2.0119861463017106,3.742829161324583,31.31359934615576,1.7831890223273277
693.938,-2.0132199427456423,3.740408963928227,31.30102349375553,1.7831890223273277
703.297,-2.012709374601542,3.737960771719784,31.35030803538477,1.7831890223273277
712.703,-2.0148183525383483,3.735687954700699,31.35978120486894,1.7831890223273277
722.078,-2.009352909825312,3.7331717644245583,31.317342821842782,1.7831890223273277
731.453,-2.0122988486378977,3.730872501946752,31.3679479487696,1.7831890223273277
740.782,-2.016529605014645,3.728547651812956,31.358687303395826,1.7831890223273277
750.172,-2.013845116336761,3.726259664424108,31.40413036444277,1.7831890223273277
759.516,-2.014881306467972,3.7240949277456905,31.364082020230327,1.7831890223273277
768.891,-2.012782685098995,3.721807936748878,31.32965132274462,1.7831890223273277
778.282,-2.012589915035603,3.7198810122899335,31.357164955449832,1.7831890223273277
787.672,-2.015489578802516,3.717736374667373,31.356215015728083,1.7831890223273277
797.032,-2.0125454558749607,3.715436813668533,31.36824987845662,1.7831890223273277
806.453,-2.010063275555389,3.713005749617689,31.347948782774324,1.7831890223273277
815.782,-2.0127372688205263,3.710832901872219,31.33335755626353,1.7831890223273277
825.141,-2.0103387446206304,3.7088248527518566,31.350021368267843,1.7831890223273277
834.469,-2.0102908876703154,3.706526740230224,31.35697751308293,1.7831890223273277
843.907,-2.0083609882658,3.7042393439086254,31.32319760582317,1.7831890223273277
853.219,-2.014926469839107,3.702160680427383,31.34222649823678,1.7831890223273277
862.578,-2.0165540953857675,3.700232334388249,31.316527589197342,1.7831890223273277
871.953,-2.015370028063807,3.697803453315826,31.309892516639074,1.7831890223273277
881.313,-2.015076892078955,3.695824826788876,31.29973215027093,1.7831890223273277
890.719,-2.013025459049694,3.69364234191366,31.321425199863896,1.7831890223273277
900.047,-2.0112119728863576,3.691294867251708,31.351007573407223,1.7831890223273277
909.469,-2.011320144901403,3.689206921855287,31.351348886019164,1.7831890223273277
918.86,-2.0101143433540685,3.6869845165953583,31.337502546641247,1.7831890223273277
928.219,-2.011692347533934,3.684941082122057,31.353624101267226,1.7831890223273277
937.578,-2.01490576115832,3.682937067594729,31.33902923868123,1.7831890223273277
946.938,-2.014831640541648,3.6804985406706994,31.356821424484743,1.7831890223273277
956.297,-2.012248145727156,3.678513844404446,31.355829134962224,1.7831890223273277
965.641,-2.013636091381777,3.6763864691459673,31.35649783601393,1.7831890223273277
975.047,-2.0124113993303734,3.674366525797049,31.37985924993276,1.7831890223273277
984.344,-2.013022874223222,3.672279210749573,31.418608269635627,1.7831890223273277
993.703,-2.0136864487016903,3.6700048294816456,31.412508676193035,1.7831890223273277
1003.094,-2.010478944488553,3.668164205330232,31.43464155185554,1.7831890223273277
1012.438,-2.01406822810259,3.666046784182857,31.45304280442413,1.7831890223273277
1021.782,-2.0145847669966086,3.663930697722088,31.50105816896449,1.7831890223273277
1031.11,-2.013493752919377,3.661957519669252,31.50196447767288,1.7831890223273277
1040.485,-2.0124596335893585,3.6598405076588905,31.556921566533912,1.7831890223273277
1049.875,-2.0117010580180192,3.657690486371418,31.561119194695664,1.7831890223273277
1059.313,-2.0131014309763544,3.655682964312284,31.596464152076383,1.7831890223273277
1068.657,-2.011188442198529,3.653894785716511,31.584956888526367,1.7831890223273277
1078.016,-2.0141776871564474,3.651897742288501,31.62420931770441,1.7831890223273277
