time,current,voltage,temperature,capacity
0.0,-0.0024410973080125,4.19558455466442,24.009281472194747,1.3647355108681518
9.422000000000004,0.0012942602989671,4.19504121199236,24.008188700976785,1.3647355108681518
19.578000000000003,-2.012832262359759,3.977722293534032,24.03514227638279,1.3647355108681518
28.969,-2.0129449099353462,3.955874402638576,24.10850009048103,1.3647355108681518
38.265,-2.012633386114558,3.938753109018244,24.197677889541684,1.3647355108681518
47.625,-2.010699877645925,3.923690169692416,24.30599287445677,1.3647355108681518
57.031,-2.0106223462055164,3.910810638124108,24.4106173915824,1.3647355108681518
66.344,-2.0118575090884625,3.899615537041112,24.528171685258744,1.3647355108681518
75.719,-2.0121021363582385,3.8891311256574106,24.63473853754777,1.3647355108681518
85.078,-2.0138706775240576,3.8800128526593216,24.75443768026577,1.3647355108681518
94.469,-2.009896485217731,3.871320600650802,24.87295022974708,1.3647355108681518
103.844,-2.013926795065516,3.8635703255909934,25.004597805354603,1.3647355108681518
113.187,-2.01374465953408,3.8562519893410223,25.122762475259897,1.3647355108681518
122.547,-2.013509291561276,3.84963436690458,25.22779236781938,1.3647355108681518
131.89,-2.0115624750726826,3.843359755135128,25.347773356320232,1.3647355108681518
141.281,-2.01138148831833,3.837422052353975,25.468174169701523,1.3647355108681518
150.64,-2.0132222856583453,3.831973165973456,25.58626259114419,1.3647355108681518
160.078,-2.011966252447161,3.826679560875257,25.704667455703657,1.3647355108681518
169.437,-2.0120197549397263,3.821758016672138,25.826540647295754,1.3647355108681518
178.812,-2.011779515700053,3.817357159250842,25.949060385850714,1.3647355108681518
188.187,-2.011795445538668,3.812669973059596,26.07247008674089,1.3647355108681518
197.531,-2.013733455938602,3.80869691610808,26.18153154093227,1.3647355108681518
206.859,-2.0117395068384987,3.8044277324984006,26.294242870441444,1.3647355108681518
216.187,-2.0139528134871107,3.800598315965075,26.414420332924387,1.3647355108681518
225.547,-2.01219514310534,3.796700581602922,26.53001402704325,1.3647355108681518
234.984,-2.0137225751469456,3.792821024219456,26.64235319039521,1.3647355108681518
244.344,-2.012305836575253,3.789228770232678,26.75463806409773,1.3647355108681518
253.703,-2.0113258143805672,3.785515365870389,26.870136125046,1.3647355108681518
263.078,-2.0132453456629658,3.782050785331271,26.98041129235043,1.3647355108681518
272.469,-2.011876137529552,3.7781881297749953,27.09264035271336,1.3647355108681518
281.844,-2.010312251551156,3.774509019160364,27.21377417750441,1.3647355108681518
291.219,-2.0107779235791874,3.770812755868536,27.309764112558987,1.3647355108681518
300.547,-2.01379598163242,3.767187118600871,27.422575442880465,1.3647355108681518
309.89,-2.0126272302267667,3.763463493941052,27.54485822181232,1.3647355108681518
319.281,-2.012632982564292,3.759756071253345,27.6438392748731,1.3647355108681518
328.625,-2.013346556758294,3.755932065536383,27.74797312972546,1.3647355108681518
338.015,-2.011269422904854,3.752063289695264,27.84824935529949,1.3647355108681518
347.39,-2.012300490390907,3.7483711204999386,27.959990042470885,1.3647355108681518
356.812,-2.012828540741398,3.744569258946155,28.05526163475032,1.3647355108681518
366.14,-2.0112248130941217,3.740701081600464,28.15403572563956,1.3647355108681518
375.5,-2.011601326324097,3.737062202975956,28.257734941959,1.3647355108681518
384.844,-2.0140138293789382,3.733151175834831,28.353857289556608,1.3647355108681518
394.25,-2.009541057872444,3.7295180528529577,28.44488570463504,1.3647355108681518
403.609,-2.012494775199551,3.72539777815254,28.542598595496987,1.3647355108681518
412.969,-2.01350598787769,3.721731680673072,28.64071177433268,1.3647355108681518
422.312,-2.012587375239729,3.718020762877584,28.72066728744069,1.3647355108681518
431.703,-2.014599881197201,3.7138179830172566,28.803806643460973,1.3647355108681518
441.078,-2.0126735308390704,3.710085936978714,28.88873434416312,1.3647355108681518
450.453,-2.00967773583258,3.70629475489415,28.964500374472507,1.3647355108681518
459.844,-2.0145791069936942,3.70251130588052,29.02989724187406,1.3647355108681518
469.219,-2.009421074808912,3.698701622880712,29.10707102590965,1.3647355108681518
478.562,-2.01255774018834,3.69485904565156,29.17238119784104,1.3647355108681518
487.937,-2.012510264696835,3.691533808111856,29.224303401690143,1.3647355108681518
497.297,-2.0124114892736022,3.687681579309893,29.2740903271359,1.3647355108681518
506.625,-2.0138662001295247,3.684071452016757,29.331497932514043,1.3647355108681518
515.984,-2.014406211705477,3.6807316824634926,29.37634948053237,1.3647355108681518
525.359,-2.012777487518918,3.676991260942054,29.426362462597123,1.3647355108681518
534.797,-2.010897603735153,3.673591452480313,29.472621830077653,1.3647355108681518
544.172,-2.01001377376482,3.670084309963752,29.51219129187125,1.3647355108681518
553.515,-2.0128863487254067,3.666515403150561,29.554902750851788,1.3647355108681518
562.89,-2.011627025797137,3.6630543621540608,29.590012504367905,1.3647355108681518
572.25,-2.009156293117219,3.65993684410336,29.610540239558013,1.3647355108681518
581.625,-2.0115967968550024,3.6564341676329777,29.649648269936485,1.3647355108681518
590.969,-2.012093824737263,3.653192687282946,29.676226783497565,1.3647355108681518
600.359,-2.0119793816044984,3.6497654370182775,29.702899130948044,1.3647355108681518
609.734,-2.012629487735723,3.646491109921796,29.724326457476632,1.3647355108681518
619.047,-2.0114833075158893,3.643428477910286,29.755292347086257,1.3647355108681518
628.437,-2.009816599027749,3.640276579201464,29.779071011575404,1.3647355108681518
637.765,-2.0130640992620243,3.6370001125928,29.80924429393071,1.3647355108681518
647.203,-2.013553140256488,3.633840640846322,29.83119976391229,1.3647355108681518
656.531,-2.0105124996231547,3.6307284918556513,29.84564085197962,1.3647355108681518
665.937,-2.014734562122164,3.627791077041765,29.869156886261653,1.3647355108681518
675.281,-2.0140833006319983,3.624733669932627,29.89120192541344,1.3647355108681518
684.562,-2.010613146871859,3.621763538724703,29.923814270056123,1.3647355108681518
693.906,-2.012415268313104,3.618746408669978,29.94685538208779,1.3647355108681518
703.234,-2.0105551147190703,3.615685047175708,29.983490862913392,1.3647355108681518
712.594,-2.0123300808974225,3.612698981049599,29.994085166472697,1.3647355108681518
721.969,-2.0143352252044915,3.6096077968160665,30.02744587378626,1.3647355108681518
731.344,-2.011262305451128,3.60654594553852,30.06232609056008,1.3647355108681518
740.719,-2.01043604176172,3.603785387690463,30.08664261071242,1.3647355108681518
750.078,-2.013578408186619,3.6010273787260507,30.11171915623257,1.3647355108681518
759.484,-2.013608671330257,3.597782723061893,30.13800561509357,1.3647355108681518
768.797,-2.011187318242638,3.5951093609922573,30.170434392265488,1.3647355108681518
778.156,-2.0123766858833685,3.5921166551821337,30.209681337287,1.3647355108681518
787.578,-2.011671958228684,3.5893198432841955,30.25374633506553,1.3647355108681518
796.953,-2.011193334099168,3.586437443872311,30.28694087974746,1.3647355108681518
806.344,-2.013152847559869,3.5835558225285817,30.32368635188852,1.3647355108681518
815.703,-2.0128009625104952,3.580679658339454,30.361091955452533,1.3647355108681518
825.062,-2.010367241299209,3.5779017966805147,30.40125691391191,1.3647355108681518
834.406,-2.0141182663623964,3.5754036633787853,30.44920423147159,1.3647355108681518
843.812,-2.014382008263248,3.5725488258252502,30.48497397128792,1.3647355108681518
853.14,-2.010156254468456,3.569935701756107,30.53175813298246,1.3647355108681518
862.469,-2.011035011864276,3.5671252040021546,30.571248489802525,1.3647355108681518
871.828,-2.014479327818075,3.5644330512171765,30.615322944162056,1.3647355108681518
881.203,-2.012384352785375,3.561749822465309,30.655588865693467,1.3647355108681518
890.594,-2.011193717326853,3.559325501591985,30.70081737284499,1.3647355108681518
899.969,-2.0126378532493163,3.5567735223772474,30.746382639408427,1.3647355108681518
909.297,-2.012925697925806,3.554105646073624,30.78854838361136,1.3647355108681518
918.625,-2.009010105280283,3.551652329197567,30.835030331327964,1.3647355108681518
928.062,-2.01341165502318,3.549031744063538,30.884707135655297,1.3647355108681518
937.453,-2.011582465923905,3.546405411179644,30.932999380168464,1.3647355108681518
946.828,-2.012941517800675,3.5440106375118785,30.97887323754028,1.3647355108681518
956.219,-2.012836720709043,3.541525282881799,31.030125743306893,1.3647355108681518
965.594,-2.0096820255880594,3.5389005316871542,31.081331067714206,1.3647355108681518
974.906,-2.011673892927904,3.53677635799222,31.128000285380207,1.3647355108681518
984.265,-2.01341875459529,3.5344505201240586,31.181775979659943,1.3647355108681518
993.64,-2.012032866334591,3.531939119306684,31.22555852294008,1.3647355108681518
1003.047,-2.0116596607276955,3.5296580432776348,31.280592381681817,1.3647355108681518
1012.359,-2.009810877122153,3.527204939455496,31.3313397405528,1.3647355108681518
1021.719,-2.010388405263741,3.5248807074652024,31.38405878114347,1.3647355108681518
1031.109,-2.011128701845099,3.5225555011827483,31.43884770365341,1.3647355108681518
1040.437,-2.014170642152556,3.5202519467346334,31.48308698909878,1.3647355108681518
1049.844,-2.0133362185359567,3.518073169781037,31.52554469987464,1.3647355108681518
1059.203,-2.010614615704133,3.5158059166432865,31.581212333497543,1.3647355108681518
1068.531,-2.014453068805533,3.513752256078576,31.62407625276639,1.3647355108681518
1077.984,-2.0119351487607697,3.511369902571856,31.670315371012755,1.3647355108681518
1087.344,-2.010963430169993,3.5091108678881384,31.72394161100668,1.3647355108681518
1096.703,-2.0110553457894285,3.507172145172569,31.7817030231484,1.3647355108681518
1106.062,-2.0131227470554025,3.5049124517246506,31.82705446377047,1.3647355108681518
1115.453,-2.011688266476924,3.502883521833811,31.87347335151235,1.3647355108681518
1124.812,-2.01492335731008,3.500814154606021,31.927088138139368,1.3647355108681518
1134.14,-2.0114474586835502,3.4985988390470184,31.97890612352013,1.3647355108681518
1143.531,-2.011121557356645,3.4966253219514867,32.02409284755667,1.3647355108681518
1152.89,-2.013758384559133,3.4947246321678347,32.07429164097257,1.3647355108681518
1162.25,-2.013630160477616,3.4926343055483056,32.11879550304763,1.3647355108681518
1171.609,-2.011776725128269,3.4906290394021697,32.17143325299493,1.3647355108681518
1181.031,-2.014497458002236,3.4885659068283013,32.21421700276354,1.3647355108681518
1190.375,-2.012531814990974,3.486523744112635,32.26861918498741,1.3647355108681518
1199.765,-2.009558572371809,3.484672075672304,32.31223489660633,1.3647355108681518
1209.109,-2.0117384503881945,3.482501165005409,32.36244387486367,1.3647355108681518
1218.484,-2.0134370392075005,3.4807904125235014,32.40632081485483,1.3647355108681518
1227.844,-2.013420763890052,3.4789339331714766,32.461728296202416,1.3647355108681518
1237.172,-2.01235708257038,3.476903402670788,32.52125782759814,1.3647355108681518
1246.625,-2.0128510080568187,3.475183905657779,32.554627102321604,1.3647355108681518
1256.0,-2.0125537403600373,3.47304991987649,32.604242784377696,1.3647355108681518
1265.359,-2.0104316179064625,3.4712273383663463,32.65476290476373,1.3647355108681518
1274.719,-2.013197951440376,3.4692620900356395,32.701649018579204,1.3647355108681518
1284.047,-2.0113268028359466,3.4675669706319137,32.75281511337644,1.3647355108681518
1293.422,-2.012714700519683,3.4657730563925067,32.813171835572284,1.3647355108681518
1302.75,-2.012416855475573,3.464323047016518,32.84205369796126,1.3647355108681518
1312.078,-2.011084547478862,3.4620095104034885,32.8893344091464,1.3647355108681518
1321.422,-2.0112385077861408,3.460197561998452,32.9359956360131,1.3647355108681518
1330.859,-2.0108400876427406,3.458475521223144,32.98500421503012,1.3647355108681518
1340.25,-2.013841874841655,3.4567892946703025,33.024029697088395,1.3647355108681518
1349.594,-2.013359796321064,3.4548418059828405,33.08008936704311,1.3647355108681518
1359.0,-2.010729442369983,3.453002794477134,33.12372950015224,1.3647355108681518
1368.359,-2.0130288196169146,3.451279764787344,33.175198762347165,1.3647355108681518
1377.734,-2.013698387167807,3.4494977587637363,33.21402322232451,1.3647355108681518
